elamine;elamine;;149100
elamine;elamine;;149100
külas_olemine;külas_olemine;;149100
päevitamine;päevitamine;;149100
muidu_olemine;muidu_olemine;;149100
õitsemine;õitsemine;;149100
elamine;elamine;;149100
tahtmine;tahtmine;;149100
eitamine;eitamine;;149100
tahtmine;tahtmine;;149100
kohtumine;kohtumine;;149100
tagasi_kutsumine;tagasi_kutsumine;;149100
tahtmine;tahtmine;;149100
tõrjumine;tõrjumine;;149100
ühte_sulamine;ühte_sulamine;;149100
ahvatlemine;ahvatlemine;;149100
keelamine;keelamine;;149100
jäämine;jäämine;;149100
hingamine;hingamine;;149100
tegemine;tegemine;;149100
lahkumine;lahkumine;;149100
vaikimine;vaikimine;;149100
olemine;olemine;;149100
ilmumine;ilmumine;;149100
ühte_liitmine;ühte_liitmine;;149100
suhtumine;suhtumine;;149100
kaasa_tundmine;kaasa_tundmine;;149100
elamine;elamine;;149100
enese_harimine;enese_harimine;;149100
ajastamine;ajastamine;;170400
vahetamine;vahetamine;;170400
olemine;olemine;;170400
liialdamine;liialdamine;;170400
üles_ärkamine;üles_ärkamine;;170400
nägemine;nägemine;;170400
vahetamine;vahetamine;;170400
karpi_kogumine;karpi_kogumine;;170400
panemine;panemine;;170400
mõnitamine;mõnitamine;;170400
liikumine;liikumine;;170400
ära_ütlemine;ära_ütlemine;;170400
vaatamine;vaatamine;;170400
saamine;saamine;;170400
palkamine;palkamine;;170400
väljumine;väljumine;;170400
kühveldamine;kühveldamine;;170400
täitmine;täitmine;;170400
aklimatiseerumine;aklimatiseerumine;;170400
kasutamine;kasutamine;;170400
liigutamine;liigutamine;;170400
paigutamine;paigutamine;;170400
investeerimine;investeerimine;;170400
liigutamine;liigutamine;;170400
saamine;saamine;;170400
teadmine;teadmine;;170400
teadmine;teadmine;;170400
tahtmine;tahtmine;;170400
hüppamine;hüppamine;;170400
tegemine;tegemine;;170400
siirdamine;siirdamine;;170400
kokku_puutumine;kokku_puutumine;;170400
ärkamine;ärkamine;;170400
siirdamine;siirdamine;;170400
siirdamine;siirdamine;;170400
kohtumine;kohtumine;;170400
ootamine;ootamine;;170400
kohtumine;kohtumine;;170400
sõlmimine;sõlmimine;;170400
kaetamine;kaetamine;;170400
kaetamine;kaetamine;;170400
õppimine;õppimine;;170400
korraldamine;korraldamine;;170400
tahtmine;tahtmine;;170400
seletamine;seletamine;;170400
tahtmine;tahtmine;;170400
tähistamine;tähistamine;;170400
mainimine;mainimine;;170400
sündimine;sündimine;;170400
sündimine;sündimine;;170400
vastamine;vastamine;;170400
pakkumine;pakkumine;;170400
sündimine;sündimine;;170400
kaitsmine;kaitsmine;;170400
läbi_viimine;läbi_viimine;;170400
vallutamine;vallutamine;;170400
loobumine;loobumine;;170400
läbi_viimine;läbi_viimine;;170400
lüiasaamine;lüia_saamine;;170400
helistamine;helistamine;;170400
andmine;andmine;;170400
kuuletumine;kuuletumine;;170400
kuuletumine;kuuletumine;;170400
otsustamine;otsustamine;;170400
vallutamine;vallutamine;;170400
võrdlemine;võrdlemine;;170400
teadmine;teadmine;;170400
vallutamine;vallutamine;;170400
helistamine;helistamine;;170400
vallutamine;vallutamine;;170400
vallutamine;vallutamine;;170400
uurimine;uurimine;;170400
aitamine;aitamine;;170400
tegemine;tegemine;;170400
lainetamine;lainetamine;;170400
mõtlemine;mõtlemine;;170400
abi_ellumine;abiellumine;;170400
kaitsmine;kaitsmine;;170400
tahtmine;tahtmine;;170400
müristamine;müristamine;;170400
müristamine;müristamine;;170400
müristamine;müristamine;;170400
müristamine;müristamine;;170400
ostmine;ostmine;;170400
ehitamine;ehitamine;;170400
tahtmine;tahtmine;;170400
unistamine;unistamine;;170400
söömine;söömine;;170400
joomine;joomine;;170400
õlle_joomine;õlle_joomine;;170400
võtmine;võtmine;;170400
veetmine;veetmine;;170400
vaatamine;vaatamine;;170400
nautimine;nautimine;;170400
teadmine;teadmine;;170400
haigestumine;haigestumine;;170400
söömine;söömine;;170400
astumine;astumine;;170400
ähkimine;ähkimine;;170400
sajatamine;sajatamine;;170400
pardi_laskmine;pardi_laskmine;;170400
hankimine;hankimine;;170400
prääksumine;prääksumine;;170400
prääksumine;prääksumine;;170400
teadmine;teadmine;;170400
ammumine;ammumine;;170400
välja_nägemine;välja_nägemine;;170400
päevitamine;päevitamine;;170400
suitsetamine;suitsetamine;;170400
hingamine;hingamine;;170400
tegemine;tegemine;;170400
ronimine;ronimine;;170400
käimine;käimine;;170400
mõistmine;mõistmine;;170400
rahva_valgustamine;rahva_valgustamine;;170400
rahva_valgustamine;rahva_valgustamine;;170400
rahva_valgustamine;rahva_valgustamine;;170400
augu_kaevamine;augu_kaevamine;;170400
olemine;olemine;;170400
söömine;söömine;;170400
laulu_loomine;laulu_loomine;;170400
mõtlemine;mõtlemine;;170400
maja_pidamine;maja_pidamine;;170400
viimine;viimine;;170400
müümine;müümine;;170400
tegemine;tegemine;;170400
olemine;olemine;;170400
toimetamine;toimetamine;;170400
maja_ehitamine;maja_ehitamine;;170400
vaatamine;vaatamine;;170400
alla_jäämine;alla_jäämine;;170400
registreerimine;registreerimine;;170400
ilmumine;ilmumine;;170400
alla_ajamine;alla_ajamine;;170400
alla_ajamine;alla_ajamine;;170400
riivamine;riivamine;;170400
alla_ajamine;alla_ajamine;;170400
eba_õnnestumine;ebaõnnestumine;;170400
petmine;petmine;;170400
viibimine;viibimine;;170400
varjamine;varjamine;;170400
peki_raiskamine;peki_raiskamine;;170400
koos_istumine;koos_istumine;;170400
sündimine;sündimine;;170400
valmistumine;valmistumine;;170400
sünnitamine;sünnitamine;;170400
sünnitamine;sünnitamine;;170400
sünnitamine;sünnitamine;;170400
vaatamine;vaatamine;;170400
uppumine;uppumine;;170400
väljumine;väljumine;;170400
hilinemine;hilinemine;;170400
välja_andmine;välja_andmine;;170400
seismine;seismine;;170400
lammutamine;lammutamine;;170400
virisemine;virisemine;;170400
sõja_pidamine;sõja_pidamine;;170400
hädaldamine;hädaldamine;;170400
praalimine;praalimine;;170400
kohtumine;kohtumine;;170400
nalja_tegemine;nalja_tegemine;;170400
kidumine;kidumine;;170400
kurtmine;kurtmine;;170400
tahtmine;tahtmine;;170400
samagonni_ajamine;samagonni_ajamine;;170400
laskmine;laskmine;;170400
kadumine;kadumine;;170400
avamine;avamine;;170400
sinna_minemine;sinna_minemine;;170400
kirjeldamine;kirjeldamine;;170400
kirjutamine;kirjutamine;;170400
lonkimine;lonkimine;;170400
vibu_laskmine;vibu_laskmine;;170400
jutu_ajamine;jutu_ajamine;;170400
järele_mõtlemine;järele_mõtlemine;;170400
lüpsmine;lüpsmine;;170400
ilma_jäämine;ilma_jäämine;;170400
söömine;söömine;;170400
einetamine;einetamine;;170400
istumine;istumine;;170400
koolis_käimine;koolis_käimine;;170400
rehkendamine;rehkendamine;;170400
lugemine;lugemine;;170400
kirjutamine;kirjutamine;;170400
pensioni_saamine;pensioni_saamine;;170400
joomine;joomine;;170400
välja_vaatamine;välja_vaatamine;;170400
tahtmine;tahtmine;;170400
õmblemine;õmblemine;;170400
teod_tegemine;teod_tegemine;;170400
solvamine;solvamine;;170400
üles_koukimine;üles_koukimine;;170400
ütlemine;ütlemine;;170400
kostitamine;kostitamine;;170400
raha_laenamine;raha_laenamine;;170400
ära_ütlemine;ära_ütlemine;;170400
rahva_kogunemine;rahva_kogunemine;;170400
andmine;andmine;;170400
kiikumine;kiikumine;;170400
põletamine;põletamine;;170400
nägemine;nägemine;;170400
väetise_külvamine;väetise_külvamine;;170400
puudumine;puudumine;;170400
kuhja_tegemine;kuhja_tegemine;;170400
meeldimine;meeldimine;;170400
pidamine;pidamine;;170400
romaani_kirjutamine;romaani_kirjutamine;;170400
elamine;elamine;;170400
kirjutamine;kirjutamine;;170400
kirjutamine;kirjutamine;;170400
kirjutamine;kirjutamine;;170400
saagimine;saagimine;;170400
avamine;avamine;;170400
puu_lõhkumine;puu_lõhkumine;;170400
tegemine;tegemine;;170400
kartuli_koristamine;kartuli_koristamine;;170400
sõnniku_vedamine;sõnniku_vedamine;;170400
meenumine;meenumine;;170400
asumine;asumine;;170400
kasvatamine;kasvatamine;;170400
vaikimine;vaikimine;;170400
vaikimine;vaikimine;;170400
puudumine;puudumine;;170400
päästmine;päästmine;;170400
poomine;poomine;;170400
läbi_vaatamine;läbi_vaatamine;;170400
olemine;olemine;;170400
puudumine;puudumine;;170400
teadmine;teadmine;;170400
vaatamine;vaatamine;;170400
saamine;saamine;;170400
elamine;elamine;;170400
undamine;undamine;;170400
jälle_nägemine;jälle_nägemine;;170400
raha_lugemine;raha_lugemine;;170400
soetamine;soetamine;;170400
mõistmine;mõistmine;;170400
maalimine;maalimine;;170400
maalimine;maalimine;;170400
kuulamine;kuulamine;;170400
puu_saagimine;puu_saagimine;;170400
kasutamine;kasutamine;;170400
ümber_paigutamine;ümber_paigutamine;;170400
kasutamine;kasutamine;;170400
töö_tegemine;töö_tegemine;;170400
kartuli_võtmine;kartuli_võtmine;;170400
kolimine;kolimine;;170400
saabumine;saabumine;;170400
saamine;saamine;;170400
kohtumine;kohtumine;;170400
jutu_ajamine;jutu_ajamine;;170400
korjamine;korjamine;;170400
tahtmine;tahtmine;;170400
paitamine;paitamine;;170400
tutvumine;tutvumine;;170400
meenutamine;meenutamine;;170400
aru_saamine;aru_saamine;;170400
joonistamine;joonistamine;;170400
haigestumine;haigestumine;;170400
haigestumine;haigestumine;;170400
ümber_istumine;ümber_istumine;;170400
söömine;söömine;;170400
üles_panemine;üles_panemine;;170400
pakkimine;pakkimine;;170400
ära_viimine;ära_viimine;;170400
käitumine;käitumine;;170400
tükeldamine;tükeldamine;;170400
keetmine;keetmine;;170400
tegemine;tegemine;;170400
liha_raiumine;liha_raiumine;;170400
maja_pidamine;maja_pidamine;;170400
võtmine;võtmine;;170400
lahti_monteerimine;lahti_monteerimine;;170400
maha_võtmine;maha_võtmine;;170400
palgi_vedamine;palgi_vedamine;;170400
hoidmine;hoidmine;;170400
sea_pidamine;sea_pidamine;;170400
töötamine;töötamine;;170400
leidmine;leidmine;;170400
pesu_pesemine;pesu_pesemine;;170400
tegemine;tegemine;;170400
hingamine;hingamine;;170400
hoidmine;hoidmine;;170400
haukumine;haukumine;;170400
haukumine;haukumine;;170400
hingamine;hingamine;;170400
söömine;söömine;;170400
häda_tapmine;häda_tapmine;;170400
hilinemine;hilinemine;;170400
välja_tõmbamine;välja_tõmbamine;;170400
vilja_masindamine;vilja_masindamine;;170400
uppumine;uppumine;;170400
haukumine;haukumine;;170400
tahtmine;tahtmine;;170400
ütlemine;ütlemine;;170400
tegemine;tegemine;;170400
tahtmine;tahtmine;;170400
tärkamine;tärkamine;;170400
üle_saamine;üle_saamine;;170400
silma_nägemine;silma_nägemine;;170400
käimine;käimine;;170400
rabelemine;rabelemine;;170400
rabelemine;rabelemine;;170400
lahendamine;lahendamine;;170400
otsustamine;otsustamine;;170400
ravitsemine;ravitsemine;;170400
asja_ajamine;asja_ajamine;;170400
olemine;olemine;;170400
elamine;elamine;;170400
sõimlemine;sõimlemine;;170400
sosistamine;sosistamine;;170400
kirumine;kirumine;;170400
hoidmine;hoidmine;;170400
tegemine;tegemine;;170400
suunamine;suunamine;;170400
sundimine;sundimine;;170400
ilmumine;ilmumine;;170400
lahkumine;lahkumine;;170400
krudisemine;krudisemine;;170400
joomine;joomine;;170400
mõtlemine;mõtlemine;;170400
külas_käimine;külas_käimine;;170400
söömine;söömine;;170400
poes_käimine;poes_käimine;;170400
ammumine;ammumine;;170400
määgimine;määgimine;;170400
undamine;undamine;;170400
puudumine;puudumine;;170400
peale_käimine;peale_käimine;;170400
saagimine;saagimine;;170400
andestamine;andestamine;;170400
käimine;käimine;;170400
suudlemine;suudlemine;;170400
istumine;istumine;;170400
lahkumine;lahkumine;;170400
elamine;elamine;;170400
ostmine;ostmine;;170400
koos_olemine;koos_olemine;;170400
olemine;olemine;;170400
ütlemine;ütlemine;;170400
kõrva_kuulmine;kõrva_kuulmine;;170400
lõksumine;lõksumine;;170400
kuulmine;kuulmine;;170400
silma_nägemine;silma_nägemine;;170400
viibimine;viibimine;;170400
viibimine;viibimine;;170400
käitumine;käitumine;;170400
vahetumine;vahetumine;;170400
muutumine;muutumine;;170400
muutumine;muutumine;;170400
arvestamine;arvestamine;;170400
kirjeldamine;kirjeldamine;;170400
einestamine;einestamine;;170400
tegemine;tegemine;;170400
harvendamine;harvendamine;;170400
tegemine;tegemine;;170400
tahtmine;tahtmine;;170400
mängimine;mängimine;;170400
jalgsi_käimine;jalgsi_käimine;;170400
käimine;käimine;;170400
söömine;söömine;;170400
kätte_andmine;kätte_andmine;;170400
lugemine;lugemine;;170400
lüüa_saamine;lüüa_saamine;;170400
halamine;halamine;;170400
karistamine;karistamine;;170400
läbi_saamine;läbi_saamine;;170400
vihkamine;vihkamine;;170400
solvamine;solvamine;;170400
välja_heitmine;välja_heitmine;;170400
aru_pidamine;aru_pidamine;;170400
kukkumine;kukkumine;;170400
vaheldumine;vaheldumine;;170400
vaheldumine;vaheldumine;;170400
pistmine;pistmine;;170400
teadmine;teadmine;;170400
märkamine;märkamine;;170400
jootmine;jootmine;;170400
kohtu_mõistmine;kohtu_mõistmine;;170400
vegeteerimine;vegeteerimine;;170400
moondumine;moondumine;;170400
alistumine;alistumine;;170400
teadmine;teadmine;;170400
pistmine;pistmine;;170400
põlemine;põlemine;;170400
põlemine;põlemine;;170400
joonistamine;joonistamine;;170400
avamine;avamine;;170400
loomine;loomine;;170400
vaatamine;vaatamine;;170400
kurameerimine;kurameerimine;;170400
tegemine;tegemine;;170400
kokku_saamine;kokku_saamine;;170400
olemine;olemine;;170400
tegemine;tegemine;;170400
suitsetamine;suitsetamine;;170400
ette_võtmine;ette_võtmine;;170400
tantsisklemine;tantsisklemine;;170400
liikumine;liikumine;;170400
välja_nägemine;välja_nägemine;;170400
kirjeldamine;kirjeldamine;;170400
kriiskamine;kriiskamine;;170400
tuksumine;tuksumine;;170400
liikumine;liikumine;;170400
kuulmine;kuulmine;;170400
kuulmine;kuulmine;;170400
kuulamine;kuulamine;;170400
hingeldamine;hingeldamine;;170400
vasardamine;vasardamine;;170400
kuulamine;kuulamine;;170400
minemine;minemine;;170400
määgimine;määgimine;;170400
vaatamine;vaatamine;;170400
valimine;valimine;;170400
ütlemine;ütlemine;;170400
maja_pidamine;maja_pidamine;;170400
kohale_määramine;kohale_määramine;;170400
ümber_kirjutamine;ümber_kirjutamine;;170400
lugu_pidamine;lugu_pidamine;;170400
teadmine;teadmine;;170400
tõrelemine;tõrelemine;;170400
tegemine;tegemine;;170400
tegemine;tegemine;;170400
saamine;saamine;;170400
sündimine;sündimine;;170400
lugemine;lugemine;;170400
korjamine;korjamine;;170400
müümine;müümine;;170400
organiseerimine;organiseerimine;;170400
vedamine;vedamine;;170400
saamine;saamine;;170400
kohtumine;kohtumine;;170400
kasvatamine;kasvatamine;;170400
olemisega_elamine;olemisega_elamine;;170400
pöördumine;pöördumine;;170400
kilkamine;kilkamine;;170400
teadmine;teadmine;;170400
Lili_armastamine;Lili_armastamine;;170400
koos_viibimine;koos_viibimine;;170400
õppimine;õppimine;;170400
kibestumine;kibestumine;;170400
intelligenditsemine;intelligenditsemine;;170400
matmine;matmine;;170400
ristimine;ristimine;;170400
õpetamine;õpetamine;;170400
askeldamine;askeldamine;;170400
maja_pidamine;maja_pidamine;;170400
laulmine;laulmine;;170400
maha_tirimine;maha_tirimine;;170400
juhtumine;juhtumine;;170400
kõnelemine;kõnelemine;;170400
säilitamine;säilitamine;;170400
alles_jäämine;alles_jäämine;;170400
armastamine;armastamine;;170400
likvideerimine;likvideerimine;;170400
puudumine;puudumine;;170400
põgenemine;põgenemine;;170400
tahtmine;tahtmine;;170400
kasvatamine;kasvatamine;;170400
puudumine;puudumine;;170400
uhkustamine;uhkustamine;;170400
kelkimine;kelkimine;;170400
lebamine;lebamine;;170400
tahtmine;tahtmine;;170400
tasu_maksmine;tasu_maksmine;;170400
maja_ehitamine;maja_ehitamine;;170400
kurameerimine;kurameerimine;;170400
kustumine;kustumine;;170400
matmine;matmine;;170400
käitumine;käitumine;;170400
ilmumine;ilmumine;;170400
mõtlemine;mõtlemine;;170400
olemine;olemine;;170400
kohtumine;kohtumine;;170400
kaebamine;kaebamine;;170400
jutu_ajamine;jutu_ajamine;;170400
üle_kuulamine;üle_kuulamine;;170400
moraali_lugemine;moraali_lugemine;;170400
teadmine;teadmine;;170400
moraali_lugemine;moraali_lugemine;;170400
aru_saamine;aru_saamine;;170400
õpetamine;õpetamine;;170400
saatmine;saatmine;;170400
käitumine;käitumine;;170400
reetmine;reetmine;;170400
reetmine;reetmine;;170400
avaldumine;avaldumine;;170400
lähenemine;lähenemine;;170400
armastamine;armastamine;;170400
kamandamine;kamandamine;;170400
põgenemine;põgenemine;;170400
metsas_elamine;metsas_elamine;;170400
teadmine;teadmine;;170400
omandamine;omandamine;;170400
suhtumine;suhtumine;;170400
saamine;saamine;;170400
jäämine;jäämine;;170400
nöökimine;nöökimine;;170400
nääklemine;nääklemine;;170400
peale_käimine;peale_käimine;;170400
läbi_käimine;läbi_käimine;;170400
kohal_viibimine;kohal_viibimine;;170400
edenemine;edenemine;;170400
alandamine;alandamine;;170400
põgenemine;põgenemine;;170400
sebimine;sebimine;;170400
mõistmine;mõistmine;;170400
maja_pidamine;maja_pidamine;;170400
kurameerimine;kurameerimine;;170400
kasvatamine;kasvatamine;;170400
maja_pidamine;maja_pidamine;;170400
suhtlemine;suhtlemine;;170400
ette_võtmine;ette_võtmine;;170400
tegemine;tegemine;;170400
teadmine;teadmine;;170400
üle_löömine;üle_löömine;;170400
liikumine;liikumine;;170400
nina_peale_viskamine;nina_peale_viskamine;;170400
dirigeerimine;dirigeerimine;;170400
müümine;müümine;;170400
hoolitsemine;hoolitsemine;;170400
teadmine;teadmine;;170400
vihkamine;vihkamine;;170400
rändamine;rändamine;;170400
pildistamine;pildistamine;;170400
registreerimine;registreerimine;;170400
läbi_elamine;läbi_elamine;;170400
päästmine;päästmine;;170400
vahtu_tahtmine;vahtu_tahtmine;;170400
süütamine;süütamine;;170400
üles_kasvatamine;üles_kasvatamine;;170400
püüdmine;püüdmine;;170400
haukumine;haukumine;;170400
nutmine;nutmine;;170400
joomine;joomine;;170400
raiskamine;raiskamine;;170400
tegemine;tegemine;;170400
ette_võtmine;ette_võtmine;;170400
teadmine;teadmine;;170400
lõbustamine;lõbustamine;;170400
siin_olemine;siin_olemine;;170400
siin_olemine;siin_olemine;;170400
norskamine;norskamine;;170400
tegemine;tegemine;;170400
koputamine;koputamine;;170400
tahtmine;tahtmine;;170400
ilmumine;ilmumine;;170400
kriuksumine;kriuksumine;;170400
liikumine;liikumine;;170400
tegemine;tegemine;;170400
liikumine;liikumine;;170400
sisenemine;sisenemine;;170400
kannatamine;kannatamine;;170400
olemine;olemine;;170400
aru_saamine;aru_saamine;;170400
tulemine;tulemine;;170400
minemine;minemine;;170400
maha_murdmine;maha_murdmine;;170400
võõrandumine;võõrandumine;;170400
tahtmine;tahtmine;;170400
käitumine;käitumine;;170400
puudumine;puudumine;;170400
jutu_ajamine;jutu_ajamine;;170400
tegemine;tegemine;;170400
olemine;olemine;;170400
tegemine;tegemine;;170400
rääkimine;rääkimine;;170400
loojumine;loojumine;;170400
kilkamine;kilkamine;;170400
puristamine;puristamine;;170400
joomine;joomine;;170400
aru_saamine;aru_saamine;;170400
teenimine;teenimine;;170400
siin_olemine;siin_olemine;;170400
tegemine;tegemine;;170400
elamine;elamine;;170400
viibimine;viibimine;;170400
hingamine;hingamine;;170400
põksumine;põksumine;;170400
protesteerimine;protesteerimine;;170400
ette_võtmine;ette_võtmine;;170400
ellu_suhtumine;ellu_suhtumine;;170400
lahkumine;lahkumine;;170400
kohtumine;kohtumine;;170400
magama_heitmine;magama_heitmine;;170400
magama_heitmine;magama_heitmine;;170400
elamine;elamine;;170400
liikumine;liikumine;;170400
mõtlemine;mõtlemine;;170400
kohtumine;kohtumine;;170400
olemine;olemine;;170400
suremine;suremine;;170400
kohtumine;kohtumine;;170400
kõndimine;kõndimine;;170400
teada_saamine;teada_saamine;;170400
tahtmine;tahtmine;;170400
aru_saamine;aru_saamine;;170400
liikumine;liikumine;;170400
teele_saatmine;teele_saatmine;;170400
keskendumine;keskendumine;;170400
suhtumine;suhtumine;;170400
tegemine;tegemine;;170400
kärkimine;kärkimine;;170400
kandumine;kandumine;;170400
kordamine;kordamine;;170400
vabanemine;vabanemine;;170400
lahkumine;lahkumine;;170400
hääbumine;hääbumine;;170400
istumine;istumine;;170400
hingamine;hingamine;;170400
värelemine;värelemine;;170400
tukastamine;tukastamine;;170400
kahestumine;kahestumine;;170400
jälgimine;jälgimine;;170400
teadmine;teadmine;;170400
üle_elamine;üle_elamine;;170400
uinumine;uinumine;;170400
hingamine;hingamine;;170400
hingeldamine;hingeldamine;;170400
hingamine;hingamine;;170400
leidmine;leidmine;;170400
kohtumine;kohtumine;;170400
lahkumine;lahkumine;;170400
lahkumine;lahkumine;;170400
tahtmine;tahtmine;;170400
sisse_kolimine;sisse_kolimine;;170400
ehitamine;ehitamine;;170400
askeldamine;askeldamine;;170400
lörtsimine;lörtsimine;;170400
pakkimine;pakkimine;;170400
lahkumine;lahkumine;;170400
tähtsustamine;tähtsustamine;;170400
elamine;elamine;;170400
elamine;elamine;;170400
kolimine;kolimine;;170400
registreerimine;registreerimine;;170400
sisse_kolimine;sisse_kolimine;;170400
kaelustamine;kaelustamine;;170400
põse_silitamine;põse_silitamine;;170400
puhkimine;puhkimine;;170400
sikutamine;sikutamine;;170400
võnkumine;võnkumine;;170400
murdumine;murdumine;;170400
lahkumine;lahkumine;;170400
lahkumine;lahkumine;;170400
kohtumine;kohtumine;;170400
kuulamine;kuulamine;;170400
keeramine;keeramine;;170400
hingamine;hingamine;;170400
kehtetuks_kuulutamine;kehtetuks_kuulutamine;;170400
registreerimine;registreerimine;;170400
mitte_mõistmine;mitte_mõistmine;;170400
eest_vedamine;eest_vedamine;;170400
söömine;söömine;;170400
söömine;söömine;;170400
maha_surumine;maha_surumine;;170400
teadmine;teadmine;;170400
tegemine;tegemine;;170400
puudumine;puudumine;;170400
meenutamine;meenutamine;;170400
ära_tundmine;ära_tundmine;;170400
varjamine;varjamine;;170400
avaldumine;avaldumine;;170400
jäämine;jäämine;;170400
olemine;olemine;;170400
kustumine;kustumine;;170400
puutumine;puutumine;;170400
suudlemine;suudlemine;;170400
silitamine;silitamine;;170400
kokku_puutumine;kokku_puutumine;;170400
peitu_pugemine;peitu_pugemine;;170400
hingamine;hingamine;;170400
kohtumine;kohtumine;;170400
pool_vägistamine;pool_vägistamine;;170400
tõrkumine;tõrkumine;;170400
pealt_nägemine;pealt_nägemine;;170400
abi_ellumine;abiellumine;;170400
välja_nägemine;välja_nägemine;;170400
kerjamine;kerjamine;;170400
abi_ellumine;abiellumine;;170400
tahtmine;tahtmine;;170400
toimumine;toimumine;;170400
tahtmine;tahtmine;;170400
kohtumine;kohtumine;;170400
lõppemine;lõppemine;;170400
kordamine;kordamine;;170400
tahtmine;tahtmine;;170400
aru_saamine;aru_saamine;;170400
seismine;seismine;;170400
üle_kandumine;üle_kandumine;;170400
avanemine;avanemine;;170400
koos_vaikimine;koos_vaikimine;;170400
lahti_saamine;lahti_saamine;;170400
hingamine;hingamine;;170400
kokku_põrkumine;kokku_põrkumine;;170400
tahtmine;tahtmine;;170400
suhtumine;suhtumine;;170400
magama_jäämine;magama_jäämine;;170400
elamine;elamine;;170400
edenemine;edenemine;;170400
targutamine;targutamine;;170400
lahkumine;lahkumine;;170400
ära_viimine;ära_viimine;;170400
voolamine;voolamine;;170400
lõpetamine;lõpetamine;;170400
teadmine;teadmine;;170400
otsimine;otsimine;;170400
selgelt_nägemine;selgelt_nägemine;;170400
urgitsemine;urgitsemine;;170400
turritamine;turritamine;;170400
tegelemine;tegelemine;;170400
viibimine;viibimine;;170400
suhtlemine;suhtlemine;;170400
puudumine;puudumine;;170400
käimine;käimine;;170400
lahkumine;lahkumine;;170400
suhtlemine;suhtlemine;;170400
laskmine;laskmine;;170400
maha_rahustamine;maha_rahustamine;;170400
aru_saamine;aru_saamine;;170400
tunnetamine;tunnetamine;;170400
toidu_valmistamine;toidu_valmistamine;;170400
filmi_vaatamine;filmi_vaatamine;;170400
lugemine;lugemine;;170400
koos_olemine;koos_olemine;;170400
aru_saamine;aru_saamine;;170400
pöördumine;pöördumine;;170400
üksi_jäämine;üksi_jäämine;;170400
vaatamine;vaatamine;;170400
käitumine;käitumine;;170400
lähenemine;lähenemine;;170400
liikumine;liikumine;;170400
tunnetamine;tunnetamine;;170400
jutu_ajamine;jutu_ajamine;;170400
aru_saamine;aru_saamine;;170400
päästmine;päästmine;;170400
leidmine;leidmine;;170400
teada_saamine;teada_saamine;;170400
vajaka_jäämine;vajaka_jäämine;;170400
voogamine;voogamine;;170400
olemine;olemine;;170400
läbi_elamine;läbi_elamine;;170400
saabumine;saabumine;;170400
kohtumine;kohtumine;;170400
kuivatamiseks_pressimine;kuivatamiseks_pressimine;;170400
puutumine;puutumine;;170400
teadmine;teadmine;;170400
armastamine;armastamine;;170400
aitamine;aitamine;;170400
toibumine;toibumine;;170400
enesekssaamine;eneseks_saamine;;170400
keerdumine;keerdumine;;170400
tegemine;tegemine;;170400
kiljumine;kiljumine;;170400
läbi_elamine;läbi_elamine;;170400
taas_kohtumine;taas_kohtumine;;170400
lugemine;lugemine;;170400
mainimine;mainimine;;170400
meeldimine;meeldimine;;170400
kohtumine;kohtumine;;170400
lammutamine;lammutamine;;170400
lahkumine;lahkumine;;170400
aru_saamine;aru_saamine;;170400
ilmestamine;ilmestamine;;170400
rehitsemine;rehitsemine;;170400
kohtumine;kohtumine;;170400
tutvumine;tutvumine;;170400
maja_pidamine;maja_pidamine;;170400
parandamine;parandamine;;170400
suhtlemine;suhtlemine;;170400
kukkumine;kukkumine;;170400
jäämine;jäämine;;170400
teadmine;teadmine;;170400
välja_nägemine;välja_nägemine;;170400
magamine;magamine;;170400
koos_olemine;koos_olemine;;170400
tapmine;tapmine;;170400
tegemine;tegemine;;170400
elamine;elamine;;170400
elamine;elamine;;170400
külas_olemine;külas_olemine;;170400
päevitamine;päevitamine;;170400
muidu_olemine;muidu_olemine;;170400
õitsemine;õitsemine;;170400
elamine;elamine;;170400
tahtmine;tahtmine;;170400
eitamine;eitamine;;170400
tahtmine;tahtmine;;170400
kohtumine;kohtumine;;170400
tagasi_kutsumine;tagasi_kutsumine;;170400
tahtmine;tahtmine;;170400
tõrjumine;tõrjumine;;170400
ühte_sulamine;ühte_sulamine;;170400
ahvatlemine;ahvatlemine;;170400
keelamine;keelamine;;170400
jäämine;jäämine;;170400
hingamine;hingamine;;170400
tegemine;tegemine;;170400
lahkumine;lahkumine;;170400
vaikimine;vaikimine;;170400
olemine;olemine;;170400
ilmumine;ilmumine;;170400
ühte_liitmine;ühte_liitmine;;170400
suhtumine;suhtumine;;170400
kaasa_tundmine;kaasa_tundmine;;170400
elamine;elamine;;170400
enese_harimine;enese_harimine;;170400
pahvimine;pahvimine;;170400
kohtumine;kohtumine;;170400
siin_viibimine;siin_viibimine;;170400
põgenemine;põgenemine;;170400
varjumine;varjumine;;170400
ümber_istumine;ümber_istumine;;170400
ümber_istumine;ümber_istumine;;170400
tutvumine;tutvumine;;170400
elamine;elamine;;170400
mängimine;mängimine;;170400
rajamine;rajamine;;170400
langemine;langemine;;170400
ära_võtmine;ära_võtmine;;170400
teada_saamine;teada_saamine;;170400
puutumine;puutumine;;170400
lähenemine;lähenemine;;170400
solvumine;solvumine;;170400
veini_rüüpamine;veini_rüüpamine;;170400
nüsimine;nüsimine;;170400
